wheel_f;wheel_r;rail_max
0.701330596;0.594800674;0.359963454
0.530859303;0.577429945;0.537813915
0.201683906;0.20049698;0.287878366
0.161137927;0.270061744;0.17080001
0.202280008;0.3483895;0.360766469
0.235813445;0.416474081;0.275032968
0.265874863;0.427416328;0.267613578
0.202537866;0.219556537;0.210018792
0.191879505;0.253754119;0.308047
0.533035376;0.641007775;0.424088399
0.277433033;0.127735792;0.091300305
0.188098552;0.351871238;0.194689045
0.153962779;0.156648203;0.132032335
0.15619285;0.189581776;0.139425137
0.350927317;0.460743202;0.316441405
0.120596761;0.279046708;0.128373406
0.162250139;0.294133886;0.182130232
0.302794448;0.485203656;0.26372278
0.230482762;0.304855166;0.200794784
0.64473414;0.716559418;0.675366516
0.180968593;0.126350286;0.119818327
0.182018336;0.414653473;0.204863765
0.508889206;0.607500475;0.459841414
0.36269182;0.548246844;0.409000117
0.273862059;0.449703648;0.265990941
0.216592847;0.252892908;0.32103294
0.242043919;0.282155973;0.23189035
0.323271249;0.348813626;0.350846802
0.232407896;0.301284992;0.201038548
0.473758239;0.510991482;0.444699766
0.327233618;0.407388709;0.278295171
0.193702156;0.19093092;0.179492406
0.141589502;0.236818744;0.139606194
0.388161647;0.463277999;0.3880706
0.532991207;0.509125453;0.409207596
0.281402846;0.213378257;0.185505121
0.109494345;0.212241772;0.132390165
0.205222673;0.190188215;0.172198777
0.280927269;0.304748229;0.291147987
0.560081139;0.618836392;0.582735949
0.272447031;0.360750885;0.298801954
0.259168149;0.323137321;0.352274012
0.094681688;0.195359032;0.098626575
0.186978698;0.259655819;0.163878642
0.448558629;0.547576563;0.42455716
0.239044467;0.197975435;0.162954287
0.182425692;0.260693269;0.279757118
0.209612864;0.246927741;0.19412368
0.169538106;0.07002832;0.05282102
0.142190286;0.155049316;0.127925758
0.214718213;0.225086367;0.227735447
0.314308478;0.315908195;0.272082501
0.437456527;0.411765854;0.356573862
0.423368058;0.484802009;0.376407422
0.615684062;0.651182058;0.496738519
0.072537669;0.21011525;0.11056967
0.353297599;0.225785033;0.206824424
0.349806052;0.547158783;0.41072689
0.216575424;0.247195116;0.227857073
0.225304777;0.208768702;0.196845675
0.146514077;0.157242857;0.132358565
0.352110604;0.420310342;0.334301096
0.1414553;0.299935344;0.146874786
0.290230512;0.355839737;0.264775678
0.115574417;0.163360307;0.113365444
0.252893169;0.303046133;0.269334311
0.453623487;0.413674226;0.314593059
0.089428972;0.17180159;0.098650459
0.469597946;0.463223541;0.387091695
0.445306283;0.422454071;0.313662446
0.322945337;0.470466023;0.404700927
0.180962874;0.251408238;0.201808469
0.219098715;0.147654326;0.141278335
0.139135046;0.191621027;0.135804087
0.245695198;0.280697991;0.255557252
0.40585744;0.436706009;0.413682709
0.441529142;0.341868368;0.219836839
0.205198319;0.212300339;0.184072308
0.170360767;0.150020526;0.131167807
0.109541558;0.194449465;0.299856219
0.342534695;0.308619232;0.263731695
0.178918166;0.168807198;0.141094703
0.775469814;0.857743674;0.579291076
0.382184187;0.447122593;0.297702444
0.292819244;0.30951572;0.28159187
0.107385366;0.211970974;0.17166225
0.197534106;0.307309474;0.197336921
0.191805201;0.329944682;0.198475733
0.213509077;0.299322914;0.178511185
0.624791362;0.719855827;0.482304497
0.180844844;0.259728827;0.161713505
0.498497264;0.605677616;0.402456201
0.416620715;0.448814393;0.385078015
0.560678243;0.544262246;0.347772674
0.280386844;0.436128918;0.26561357
0.294882729;0.275213667;0.246035977
0.05052562;0.148477279;0.076073034
0.234582837;0.309135364;0.196841127
0.337916528;0.322208017;0.272801168
0.321626574;0.442838036;0.352218575
0.55067978;0.623530592;0.514057735
0.358552612;0.418543696;0.312332835
0.499787163;0.593844834;0.483318402
0.57193232;0.7011672;0.420102981
0.392633082;0.466828133;0.389524847
0.201653573;0.264631693;0.192865165
0.299796281;0.407131598;0.371386033
0.241973884;0.397468659;0.233210169
0.33412706;0.51039176;0.296354904
0.178582644;0.173230359;0.154700972
0.444096137;0.540365365;0.445592129
0.280064933;0.233021707;0.20051151
0.358752401;0.540021623;0.309180375
0.063340532;0.151962314;0.088740936
0.420007192;0.509704215;0.447210881
0.352544294;0.321446444;0.271671343
0.559619934;0.70129752;0.450498274
0.370121222;0.54601262;0.304629832
0.162830804;0.166339009;0.148874676
0.155429624;0.236029244;0.119298805
0.399067468;0.378563142;0.331850643
0.449508267;0.45290711;0.35932173
0.161189688;0.167122679;0.14815535
0.135013705;0.266652893;0.152672618
0.296132607;0.322509377;0.279230328
0.235601221;0.319545524;0.231853683
0.183275621;0.374449008;0.205328979
0.109841863;0.114459499;0.107281163
0.346350801;0.28882222;0.239100588
0.291918448;0.458333729;0.346007182
0.258514794;0.379460071;0.236368531
0.436066915;0.505081054;0.400629081
0.264104671;0.219604856;0.190721762
0.254195943;0.3968082;0.237099423
0.582965674;0.730322411;0.413604368
0.098474059;0.186171088;0.107497419
0.111056701;0.13416029;0.109477282
0.289062185;0.237995316;0.207539668
0.465908073;0.481971166;0.410311452
0.362431128;0.4202065;0.378953772
0.160150277;0.228793837;0.163984338
0.410135941;0.589474426;0.344613583
0.141673794;0.176974877;0.135812026
0.291312995;0.341032132;0.31731751
0.743974265;0.827360481;0.673468836
0.236207248;0.315885084;0.308375566
0.199960274;0.287288556;0.192639615
0.618031267;0.676005724;0.517990273
0.120057284;0.219225229;0.131244477
0.358529354;0.476949114;0.379304882
0.269264693;0.333190531;0.336747217
0.226082569;0.447443912;0.252756067
0.200857116;0.270538294;0.309648904
0.593364234;0.648600416;0.544490832
0.395116108;0.534113179;0.308665533
0.224480333;0.333155711;0.218078156
0.262475346;0.309350211;0.244341395
0.137294748;0.331832941;0.171725446
0.0823979;0.239246483;0.126071658
0.207284627;0.229259516;0.160769612
0.151770366;0.180360423;0.153812754
0.524301958;0.502818637;0.428740868
0.697938907;0.771386129;0.58308259
0.459186411;0.604088062;0.360552707
0.203580021;0.213650367;0.198042734
0.152785415;0.257113019;0.160087722
0.28984224;0.362151947;0.380083506
0.28027966;0.332893669;0.26615891
0.231674203;0.321446135;0.216419395
0.264408565;0.301826634;0.347616
0.294602898;0.370122252;0.313508898
0.124149672;0.187973611;0.123056496
0.27399588;0.255232;0.229874387
0.240437811;0.348256288;0.240089663
0.282320888;0.217187315;0.19478437
0.184054549;0.158653239;0.145867782
0.261904028;0.506556141;0.317790786
0.224679832;0.284957407;0.212403523
0.617436654;0.672950909;0.559338343
0.230448646;0.216675614;0.193874411
0.213733524;0.208796912;0.19740947
0.145525005;0.146628563;0.135832618
0.152164479;0.234709557;0.128789618
0.232323829;0.204676749;0.157625888
0.611758858;0.688687575;0.609735113
0.167169198;0.238392579;0.139163216
0.263494333;0.32869302;0.295128227
0.226748323;0.30054121;0.223343626
0.242207097;0.252496362;0.191948416
0.10671823;0.124073165;0.111056792
0.11513676;0.255854811;0.127248195
0.304580434;0.50350676;0.278531225
0.565297556;0.62991895;0.475252633
0.450857116;0.547022961;0.375863938
0.065364981;0.1919082;0.099774097
0.471917453;0.525085701;0.496422426
0.197576927;0.350051103;0.202630567
0.192921134;0.156014141;0.184843198
0.558979958;0.613831503;0.531467097
0.285693718;0.32711995;0.247325103
0.167681786;0.317509466;0.287871172
0.460618395;0.628596104;0.359224504
0.287559303;0.37746852;0.328639939
0.315754356;0.395978115;0.258073009
0.384613079;0.53948058;0.316950441
0.182082411;0.288541517;0.149692462
0.435955923;0.523541833;0.462484726
0.605289172;0.625389977;0.56905772
0.098116088;0.212084723;0.117041633
0.1445473;0.200929929;0.132960828
0.535086641;0.581696456;0.443789542
0.467441313;0.481202115;0.465949154
0.202697536;0.397323781;0.212320419
0.296050298;0.397122971;0.34911928
0.600363527;0.727262661;0.527649073
0.431923827;0.532919202;0.361352132
0.129336999;0.18597022;0.13406253
0.237257941;0.301268752;0.176554663
0.266937704;0.439059082;0.368995809
0.445214576;0.596070921;0.433508535
0.557300461;0.648024377;0.506551455
0.088091448;0.2524065;0.132211764
0.47411876;0.570571956;0.439153198
0.483519206;0.537383397;0.465224496
0.134259001;0.19730046;0.125647298
0.424475835;0.430041705;0.411494866
0.14152067;0.203963727;0.142416861
0.170053864;0.194516892;0.150852433
0.535890612;0.689317927;0.46843723
0.465222642;0.516190426;0.468973421
0.295371031;0.325223108;0.288338782
0.380192209;0.574027143;0.395488649
0.206650997;0.193157267;0.169295349
0.179000181;0.238097616;0.234728243
0.620113062;0.721779416;0.585335227
0.202293944;0.358576684;0.208515085
0.425659704;0.533878216;0.407713985
0.295391538;0.369915508;0.27565983
0.603113281;0.715234039;0.508593507
0.169172915;0.29253103;0.283549563
0.053681921;0.229660494;0.118457958
0.153353741;0.273562135;0.163722222
0.352531558;0.441146873;0.308877934
0.466253265;0.481840142;0.412375137
0.284002779;0.324361888;0.312396362
0.14468025;0.107277069;0.1032912
0.746784704;0.837366808;0.685229042
0.140907331;0.080320451;0.087649449
0.235847517;0.220882272;0.204355006
0.16198557;0.288707958;0.183018003
0.132957728;0.196018438;0.128154017
0.398897464;0.421766078;0.400314781
0.185215695;0.137943541;0.128814166
0.37347163;0.382261934;0.410209
0.527039499;0.539234442;0.477452745
0.082602147;0.2993028;0.154888013
0.542697703;0.76010453;0.46461065
0.325478814;0.374131918;0.264151121
0.092531882;0.227228207;0.128676951
0.218177556;0.46222536;0.24246135
0.240708079;0.326272065;0.224492658
0.579998423;0.613904285;0.429702581
0.160077442;0.165956427;0.14498443
0.30053197;0.372552083;0.275985637
0.198049526;0.272581615;0.191755132
0.343309394;0.333451755;0.315029872
0.385925282;0.49679815;0.364357709
0.640785808;0.725908778;0.538674164
0.237769544;0.1618721;0.087663898
0.259803243;0.437487263;0.24132318
0.292810226;0.486697236;0.274434791
0.079158644;0.239038229;0.120513924
0.063108493;0.169833446;0.092075723
0.39123327;0.39046194;0.358736053
0.33841964;0.508239598;0.297929271
0.194384625;0.25044898;0.180752191
0.171996554;0.287517538;0.29002197
0.27320009;0.519159698;0.323229496
0.239332135;0.396360321;0.214401176
0.189200426;0.226507306;0.2575136
0.198347299;0.218112125;0.196757206
0.385271242;0.438782187;0.378237637
0.187226935;0.285690018;0.179744021
0.18738653;0.292451807;0.167963433
0.545772985;0.599401142;0.512247951
0.148770827;0.08425746;0.068074819
0.285993225;0.352751469;0.258007977
0.463753121;0.413367407;0.274767236
0.395881581;0.581288243;0.36097798
0.271870471;0.342941558;0.24489779
0.328212001;0.372372286;0.298182906
0.231644808;0.311623824;0.216888129
0.183734889;0.367122735;0.192498938
0.155362035;0.123891637;0.112027044
0.165708824;0.250980554;0.165335425
0.319322924;0.349661382;0.312122738
0.151399956;0.245641429;0.150868961
0.274805589;0.342877923;0.248236684
0.503086001;0.558139347;0.466801242
0.15173782;0.144024234;0.12862029
0.419882394;0.594381285;0.409549152
0.142790166;0.301999283;0.162893937
0.075284075;0.166206991;0.082746625
0.13370791;0.26314589;0.146198489
0.176211273;0.173330734;0.177201134
0.565598137;0.52824096;0.435492183
0.17988827;0.182141102;0.162672626
0.242967748;0.296022808;0.316713068
0.517361029;0.656829275;0.421574989
0.394167611;0.550882247;0.328143969
0.42449987;0.512918599;0.4208004
0.669485872;0.698796065;0.429022853
0.50098994;0.632467634;0.440925483
0.245429847;0.443631588;0.341483896
0.131166821;0.13583435;0.115458207
0.191385664;0.15425278;0.108194885
0.122544595;0.117044113;0.107884619
0.439795823;0.384344732;0.313095446
0.708183095;0.737936575;0.683047933
0.471668995;0.491125174;0.453249637
0.292361282;0.28925334;0.265208479
0.279379821;0.328588498;0.366152187
0.459869808;0.560317441;0.384344055
0.505806487;0.56838571;0.47017366
0.364216734;0.396996105;0.337645274
0.168245376;0.263657814;0.168614319
0.122318211;0.211590507;0.135452264
0.3668823;0.564244657;0.321183558
0.318616664;0.374797537;0.271265364
0.565330289;0.554265334;0.377383761
0.309664076;0.444279874;0.370036245
0.529030969;0.638159595;0.423382104
0.424692161;0.509652046;0.404585184
0.549400021;0.601836088;0.509255497
0.153726288;0.276383626;0.156623111
0.256382974;0.39031586;0.227081409
0.570513904;0.730120398;0.434655834
0.687472148;0.741232237;0.458167792
0.260900948;0.229363976;0.192377487
0.185075849;0.366886551;0.199277222
0.349645808;0.311825159;0.234651064
0.237220022;0.413370654;0.226444798
0.2003855;0.411722256;0.215616366
0.586973157;0.722076643;0.462189541
0.285147012;0.469015255;0.265248774
0.13572808;0.271967794;0.149633452
0.1388333;0.225039056;0.143363911
0.584157661;0.758995708;0.5512629
0.295237613;0.511260174;0.28106545
0.64046346;0.780576941;0.477529608
0.335086632;0.482454058;0.357535002
0.352825433;0.440560708;0.342393006
0.338439208;0.460645434;0.305158388
0.359982665;0.407637248;0.335433431
0.446077602;0.630933774;0.427367639
0.303446824;0.278150723;0.224725068
0.177544107;0.272627137;0.33154858
0.306923724;0.34216617;0.367895083
0.195239339;0.209203568;0.184865354
0.260325399;0.397360222;0.35251068
0.229640718;0.19818375;0.174157884
0.268735387;0.177955049;0.113767481
0.762189405;0.810295378;0.611578318
0.366582469;0.483709451;0.420587376
0.160264097;0.204538434;0.154620419
0.573700389;0.693477136;0.425216171
0.34252643;0.320643718;0.283975316
0.732283278;0.783958988;0.599818419
0.550624711;0.62762983;0.501792635
0.168303055;0.169823611;0.161309044
0.202252806;0.37277565;0.210719754
0.274627497;0.322024694;0.259698009
0.352077338;0.379090737;0.293684858
0.104309898;0.217808711;0.123954151
0.496314846;0.460773281;0.266106518
0.158548599;0.105769255;0.094052781
0.359336013;0.584815364;0.390585308
0.312922979;0.459287022;0.27678087
0.376864241;0.550249936;0.320189577
0.43949263;0.422522849;0.40000513
0.562184533;0.494171852;0.304828351
0.144371542;0.141722721;0.127530123
0.505933087;0.53226562;0.430662642
0.145294714;0.230134016;0.229454379
0.162554649;0.137671741;0.125884054
0.138605189;0.210441619;0.132570183
0.177217421;0.207248876;0.163605278
0.219403235;0.39449763;0.218242553
0.68326402;0.752855754;0.715381056
0.269022179;0.354962336;0.343682307
0.66308129;0.682475792;0.633599389
0.700314529;0.711054045;0.615515489
0.211410966;0.30582015;0.278177972
0.162288892;0.224051276;0.296798303
0.352587827;0.450169417;0.317994516
0.410516435;0.523540501;0.348881815
0.203978907;0.227040819;0.187454764
0.222437161;0.27914515;0.216151463
0.720084135;0.744471666;0.674417992
0.125588118;0.228790606;0.152834799
0.150020164;0.3480255;0.183380526
0.305115202;0.475517242;0.334458482
0.514557985;0.650638331;0.435808433
0.172097317;0.260280727;0.163402393
0.192626912;0.106362471;0.10815292
0.594712962;0.6610756;0.509851788
0.153187213;0.179821934;0.128564469
0.268913931;0.302850158;0.318918486
0.188043772;0.232209074;0.16605436
0.224351305;0.375384779;0.217437423
0.196589653;0.308813953;0.192587149
0.22025627;0.357107262;0.371089488
0.445210506;0.528923325;0.434183785
0.272199713;0.275731449;0.248119563
0.688071629;0.715527961;0.539947566
0.634120465;0.733046243;0.481506231
0.176555606;0.161409066;0.140620034
0.183017406;0.330958487;0.184048712
0.185170711;0.219920768;0.25419629
0.575379016;0.612278841;0.551633109
0.287604756;0.235807111;0.198698219
0.223560982;0.221373811;0.210161962
0.514650777;0.642232499;0.443510927
0.771728227;0.849420388;0.785381175
0.231367848;0.240699992;0.235736037
0.213166612;0.203033837;0.152636338
0.480400883;0.489856831;0.395548002
0.300938273;0.336878781;0.277379018
0.172356907;0.164664756;0.146008967
0.163155108;0.315073338;0.176665494
0.079791545;0.205817903;0.104429646
0.66903098;0.754067483;0.706157046
0.246457661;0.253478941;0.224791757
0.283333824;0.339660203;0.23553433
0.23217071;0.268675946;0.22063477
0.412126315;0.417474208;0.34020058
0.214199227;0.271391073;0.205199533
0.193602021;0.097165382;0.106655264
0.273041375;0.252329456;0.229108798
0.166197736;0.282874453;0.159084645
0.270544611;0.270688385;0.25965545
0.082035916;0.162417933;0.131501866
0.268737855;0.403722382;0.373319976
0.143621779;0.168171174;0.126289293
0.15019967;0.240800733;0.210997975
0.511283186;0.528377488;0.473439435
0.411686136;0.44374023;0.389612458
0.130995775;0.233031898;0.141495068
0.524613422;0.590440633;0.480533349
0.510641158;0.593780005;0.434278922
0.387156324;0.393380094;0.329260143
0.153839098;0.202654363;0.142341182
0.4222201;0.192977523;0.218129554
0.361921264;0.32252939;0.211252809
0.525689843;0.701009831;0.394196329
0.482716904;0.626082219;0.405786513
0.772840968;0.839436674;0.757980109
0.151592768;0.163823095;0.133028846
0.259651352;0.265909896;0.246768181
0.23854683;0.188632787;0.158454802
0.156262755;0.208089563;0.147310363
0.60785948;0.752256701;0.455419769
0.347541895;0.311340195;0.235793515
0.461400731;0.460198382;0.433318381
0.569198413;0.63131129;0.571753131
0.500862304;0.464551272;0.395495451
0.168933428;0.293113702;0.325755471
0.371429795;0.284386341;0.185602203
0.315076848;0.355055414;0.319132117
0.469431834;0.386144301;0.296148719
0.256978398;0.260487798;0.243582886
0.312419261;0.269634337;0.230822983
0.194952929;0.327772639;0.204245548
0.578721314;0.606276361;0.584248064
0.588334823;0.72225375;0.421441144
0.12531792;0.26841466;0.141007152
0.368664683;0.290957975;0.242384032
0.408839876;0.441214071;0.379451283
0.313804669;0.282502348;0.211334767
0.160229961;0.123004252;0.113355169
0.128398224;0.173840877;0.11499745
0.33672918;0.519187005;0.286682602
0.377824725;0.511511105;0.314682525
0.495394619;0.574613652;0.460323609
0.375412942;0.403940536;0.337040762
0.50223417;0.688944919;0.452475224
0.364748794;0.452296673;0.337559266
0.15361064;0.182555409;0.173226753
0.150212916;0.263204884;0.157949984
0.533799924;0.596642845;0.536114353
0.241512873;0.325101463;0.233865994
0.345829996;0.515736208;0.309972113
0.065942394;0.182304733;0.091881664
0.427222175;0.452967131;0.419438586
0.172769334;0.175579029;0.16393078
0.304273056;0.393258828;0.275207958
0.355499859;0.312794247;0.276625445
0.203020889;0.167862488;0.160422067
0.430726797;0.412632819;0.315415278
0.187989929;0.16607361;0.208829719
0.088647566;0.170310819;0.091115356
0.253150656;0.306974633;0.236248963
0.109067157;0.193723949;0.123781705
0.200221614;0.270219726;0.21461154
0.308554164;0.30210893;0.252730048
0.676440329;0.8293117;0.525606316
