wheel_f;wheel_r;rail_max
0.514328163;0.500308666;0.416487979
0.529268684;0.311677985;0.198137362
0.651453737;0.48783462;0.343105828
0.270251702;0.198959986;0.156581134
0.578398741;0.463784454;0.403585493
0.649853158;0.523967884;0.344399717
0.096175866;0.160431565;0.098401159
0.517336562;0.51017982;0.408174636
0.175124142;0.113706812;0.105386649
0.265545577;0.243311816;0.239850433
0.576208324;0.380470353;0.322854461
0.398539367;0.43227574;0.313884426
0.560942329;0.417069333;0.344952948
0.294078266;0.274317622;0.262818788
0.322548701;0.281755361;0.280268705
0.186817942;0.119553665;0.124936297
0.197524643;0.094630957;0.112463182
0.366372974;0.150377188;0.191414237
0.490506282;0.410494895;0.391025093
0.41430043;0.245706175;0.243062756
0.341749844;0.162140358;0.185342612
0.334837249;0.179548053;0.179751035
0.204387272;0.25913729;0.183158109
0.22196084;0.147279544;0.154239568
0.734727576;0.609932142;0.544831863
0.172343126;0.081248997;0.097433475
0.578601402;0.450490431;0.372618368
0.635365844;0.605225099;0.503881308
0.320347476;0.158112286;0.179839444
0.345142898;0.353378434;0.37641332
0.554403847;0.488364108;0.499065177
0.452989482;0.261957898;0.251488297
0.26375987;0.263653875;0.246632116
0.230157148;0.08513087;0.118774865
0.206074432;0.088246444;0.112378344
0.12663518;0.165931785;0.112474046
0.322075623;0.187603599;0.179417001
0.322376128;0.220068359;0.151968765
0.497394046;0.414457526;0.373413704
0.344469929;0.318541002;0.308183974
0.17688895;0.083963765;0.105086004
0.671381038;0.601208087;0.610183716
0.391265922;0.163430137;0.209342375
0.155817614;0.119722711;0.117679962
0.293221373;0.124072437;0.154170889
0.28590284;0.194312213;0.195969141
0.255759828;0.122626328;0.077959395
0.403548496;0.172789627;0.216706079
0.083387102;0.120022369;0.080883627
0.573101519;0.477951704;0.356538602
0.523687864;0.320272221;0.202738721
0.464922291;0.392706359;0.408312668
0.277723645;0.157806584;0.156848312
0.247276569;0.214673223;0.20700399
0.116749171;0.277966094;0.148569453
0.150226841;0.054991265;0.082769618
0.240613306;0.346731476;0.292018176
0.280760072;0.118368811;0.144009963
0.264146222;0.225780609;0.232588066
0.465603302;0.342466023;0.305799539
0.776167163;0.649188033;0.450837601
0.600410655;0.69779686;0.425647284
0.584794525;0.523795243;0.53070608
0.216491267;0.186877219;0.273818278
0.271380632;0.160058076;0.171634281
0.356095237;0.194044782;0.150549662
0.425421975;0.226243081;0.234822347
0.438281248;0.253968022;0.246050731
0.22112611;0.201320272;0.210056645
0.267499307;0.17734514;0.133988341
0.644066645;0.529499167;0.426995381
0.137890727;0.268968275;0.274858473
0.359586004;0.18001652;0.196958376
0.165622985;0.146065343;0.132555063
0.199277059;0.147024962;0.139845191
0.463211504;0.348375522;0.317750412
0.284305326;0.113575732;0.1386817
0.30586308;0.149777054;0.162197469
0.491877656;0.294703627;0.271531818
0.314918687;0.219986483;0.188443142
0.719707385;0.641600657;0.668372943
0.127985252;0.179776757;0.11960799
0.418284502;0.17704578;0.21439181
0.618779558;0.496181418;0.351575339
0.559665743;0.348079929;0.218919528
0.452314931;0.271214637;0.266208368
0.261659107;0.208270183;0.250230972
0.29108176;0.23376242;0.233262731
0.361267192;0.312612759;0.359905694
0.31545947;0.219268019;0.207644839
0.518687702;0.466169541;0.445908568
0.419191769;0.316902343;0.290005136
0.200340968;0.184864805;0.177719872
0.248617182;0.129858521;0.139728442
0.477704712;0.373780138;0.333456478
0.512067249;0.530444924;0.409235836
0.228515922;0.269515191;0.18073166
0.22140847;0.100664928;0.108972879
0.193239701;0.202522999;0.171606294
0.315097632;0.270740246;0.214124834
0.628901931;0.550718646;0.575338207
0.371691339;0.262457148;0.25120979
0.331638564;0.251356988;0.264267862
0.201009076;0.088058145;0.101528436
0.268470303;0.178783018;0.167131089
0.563761433;0.431605287;0.345831522
0.21227512;0.227872892;0.22956332
0.27808534;0.164380095;0.102247221
0.256411937;0.200652336;0.195468696
0.084111588;0.158101687;0.21946322
0.161184533;0.136667066;0.128202651
0.236846239;0.204525482;0.186858974
0.324136555;0.307130368;0.271623623
0.426217508;0.424425541;0.355685153
0.48598384;0.422232576;0.377873099
0.65331016;0.613910656;0.496558659
0.212043975;0.070322778;0.112032904
0.232306917;0.349019226;0.206097967
0.558010783;0.335426913;0.207266675
0.248911692;0.215232711;0.228016542
0.211676627;0.222832824;0.193914328
0.164592853;0.139649872;0.13260594
0.424615308;0.34851541;0.33506549
0.304696055;0.136679536;0.165853452
