wheel_f;wheel_r;rail_max
0.441395638;0.398291463;0.349042967
0.305388136;0.320618851;0.278061739
0.622437562;0.53790942;0.431816697
0.458605555;0.462124745;0.442808982
0.306608597;0.19050662;0.180699431
0.205716993;0.284800849;0.182933855
0.505196641;0.506352591;0.487479235
0.642184006;0.483287798;0.3785369
0.130128145;0.093719559;0.092740567
0.391988932;0.240804847;0.225807456
0.144444497;0.256777535;0.128637702
0.364918932;0.179003683;0.203007201
0.134003358;0.169467828;0.273635362
0.142632278;0.205815347;0.128232277
0.383842473;0.30659077;0.247948518
0.635950768;0.678217182;0.557233113
0.156534849;0.090785746;0.100787525
0.339850083;0.445883576;0.29016655
0.335898754;0.371117092;0.39435916
0.1971188;0.112823057;0.115622397
0.152028756;0.233363899;0.134906312
0.302030753;0.294635245;0.281691736
0.513178883;0.61209511;0.432609368
0.34873602;0.20281188;0.192290358
0.213846662;0.282771026;0.2724857
0.306524323;0.265246804;0.260636161
0.191957575;0.132448433;0.141112582
0.251879302;0.162168354;0.155189736
0.271886736;0.234092739;0.194574838
0.422833553;0.343176157;0.30076723
0.561101701;0.438985351;0.36571803
0.16324165;0.15213469;0.125541811
0.593191222;0.483299698;0.385947681
0.714618941;0.649811728;0.50826611
0.139509871;0.160098313;0.126928296
0.149356959;0.267053628;0.156589481
0.419340538;0.334559215;0.291167634
0.439682;0.589105512;0.425434952
0.316461796;0.262470453;0.238839892
0.383450369;0.215509453;0.22943772
0.232985817;0.164680376;0.155214638
0.468488504;0.49351103;0.442121212
0.218315659;0.374321811;0.190709679
0.47515023;0.367965975;0.315700239
0.154548646;0.206701336;0.144686372
0.338366481;0.357350636;0.329088776
0.548406971;0.481722532;0.392808778
0.159275841;0.057685777;0.087226824
0.166091633;0.196604059;0.150766386
0.593142066;0.473202954;0.377356135
0.599354337;0.436506798;0.343486
0.409769341;0.481989139;0.417377917
0.26601339;0.303375442;0.213023281
0.273083732;0.18780116;0.182304597
0.236788639;0.226729227;0.214319286
0.300601245;0.381203963;0.269022593
0.485884017;0.446387652;0.387925894
0.174184164;0.220947522;0.156078552
0.426728287;0.516780236;0.379530934
0.358287303;0.189472957;0.198662631
0.321227442;0.136054789;0.170976769
0.151184307;0.244436996;0.296427939
0.4453221;0.298951468;0.204123891
0.250961767;0.214473744;0.187057039
0.855270099;0.847969222;0.719579634
0.237029375;0.233144366;0.232412746
0.505624751;0.47988324;0.434469095
0.408469022;0.348880973;0.311336217
0.120395949;0.25935707;0.143507362
0.265848622;0.365893874;0.233083285
0.135543971;0.061747463;0.068721007
0.302626748;0.355604585;0.276430602
0.333558069;0.318460194;0.295258349
0.711262669;0.726954347;0.591245197
0.20029232;0.104597352;0.119461534
0.225520556;0.243218296;0.164008828
0.319046088;0.273235741;0.249568304
0.663648385;0.607248039;0.497708335
0.522682369;0.450807655;0.326717822
0.672463027;0.61029705;0.442016135
0.415601543;0.457640019;0.373092863
0.376382864;0.338173472;0.315233783
0.081501839;0.184354774;0.100666694
0.363377156;0.344688153;0.325749328
0.393278466;0.391946858;0.417198601
0.415968348;0.480419878;0.371995046
0.7005617;0.619746803;0.468295072
0.504640614;0.440463109;0.377997555
0.587236683;0.594903465;0.558943363
0.664951903;0.724895449;0.452111765
0.443060542;0.518807151;0.401692447
0.314230733;0.326749849;0.291480183
0.183290617;0.128058272;0.104185461
0.350226678;0.457859187;0.388647454
0.192025149;0.126077674;0.119912684
0.401123449;0.462544374;0.350689441
0.481968794;0.58030976;0.384586058
0.290999519;0.144911021;0.165567216
0.509351667;0.600070602;0.423243891
0.41599094;0.242126021;0.234057935
0.185628056;0.084277578;0.108886891
0.473877771;0.586833814;0.371470648
0.153210577;0.181636891;0.149620773
0.492161339;0.546425051;0.438147975
0.489917595;0.323383773;0.298524616
0.237752076;0.158610456;0.144488595
0.663788918;0.747763649;0.503647882
0.519860996;0.603768221;0.408575811
0.241287477;0.180074588;0.176497254
0.211752715;0.261306499;0.165119538
0.554256117;0.364473112;0.315288181
0.550283832;0.460768572;0.375421064
0.281910773;0.191126035;0.181721998
0.178041928;0.337253325;0.189641907
0.481167118;0.303504596;0.278513065
0.138870196;0.098427674;0.100721788
0.349343133;0.359659361;0.327354581
0.26623962;0.411402858;0.240541889
0.228360312;0.110865294;0.13297281
0.448922253;0.360105392;0.3123266
0.371158456;0.51897832;0.324277809
0.368141961;0.422143312;0.309043991
0.59121312;0.511818571;0.424906406
0.342238892;0.235679472;0.196462044
0.383390025;0.417095701;0.354993786
0.693847693;0.780726996;0.471248018
0.13941673;0.102242539;0.089368867
0.2070952;0.206606655;0.197298675
0.229163431;0.147116529;0.153112675
0.398029901;0.245058285;0.234916115
0.61309687;0.484513043;0.378662049
0.37845447;0.532415731;0.322261223
0.255833129;0.264627959;0.246726278
0.539169738;0.638099048;0.418969334
0.256579119;0.180695638;0.175018296
0.386519266;0.386767974;0.351087952
0.851370883;0.825637432;0.637734415
0.335833814;0.362559568;0.29479275
0.307360367;0.336639035;0.271722198
0.745573253;0.665451728;0.455452874
0.177858915;0.256679214;0.166288736
0.432677556;0.50592828;0.3854738
0.433933802;0.338763102;0.283815847
0.319482642;0.527015576;0.251148881
0.288667937;0.28520353;0.312586708
0.68809688;0.633940494;0.481901338
0.528615351;0.566363495;0.411076901
0.29838976;0.369326571;0.195932927
0.450971726;0.303403631;0.273854123
0.262018981;0.387758075;0.23429484
0.15813384;0.295822517;0.168877745
0.318659621;0.246560843;0.203448907
0.189234058;0.232909076;0.177013791
0.157295569;0.177002383;0.14183654
0.637037455;0.538606135;0.43057921
0.164826578;0.171105237;0.157781537
0.79620153;0.782385453;0.723933345
0.609062464;0.645968497;0.509934691
0.357282129;0.188749382;0.2004416
0.244470495;0.344412652;0.224252704
0.415364531;0.369688098;0.344643756
0.38864244;0.379219564;0.370139367
0.322845474;0.334813683;0.251550699
0.342441081;0.299333168;0.268050498
0.420662226;0.393591527;0.365055303
0.216289901;0.197029186;0.193707748
0.419461518;0.273962994;0.248247604
0.175634685;0.136246574;0.113820576
0.375015716;0.402578976;0.309324175
0.129162295;0.058544222;0.075479172
0.403270677;0.236691421;0.232986214
0.31156583;0.169493722;0.182562544
0.390835818;0.58684416;0.314549196
0.329685325;0.311803542;0.282065905
0.725908692;0.660849311;0.517847748
0.389372594;0.206505216;0.216467806
0.351400812;0.210681088;0.217187098
0.223412632;0.183692354;0.173656652
0.267713971;0.257083909;0.242281245
0.189755676;0.184939391;0.16462705
0.358535564;0.208179018;0.195504388
0.740524842;0.675060025;0.583389046
0.250556585;0.300222879;0.205934727
0.327151112;0.357323814;0.305733883
0.318301785;0.35829376;0.294517782
0.357178266;0.248465808;0.209208532
0.106360486;0.218262316;0.128991797
0.194206118;0.283503705;0.167190937
0.443664877;0.545711499;0.360427888
0.71985376;0.633063617;0.491282184
0.629632404;0.566236803;0.466557315
0.090477589;0.234828818;0.123848086
0.605721753;0.542775111;0.455144681
0.335350681;0.39621192;0.298930293
0.291701192;0.148910936;0.151314907
0.140184908;0.107576733;0.094201232
0.691221993;0.607498624;0.424911495
0.415287817;0.353950838;0.302270109
0.244781792;0.354812944;0.272263812
0.617495116;0.673504717;0.486482879
0.358003334;0.414575346;0.345898677
0.42353185;0.435929534;0.357591214
0.553805223;0.563266357;0.528922612
0.244348309;0.336150119;0.190012038
0.224163932;0.191344369;0.166428091
0.517136258;0.556550433;0.484453635
0.732420759;0.63446116;0.433741622
0.147613825;0.286549503;0.155678851
0.2548099;0.234490395;0.221811423
0.662612034;0.561183877;0.466327799
0.660618431;0.416340543;0.356697914
0.30051365;0.457128759;0.262694782
0.350098886;0.434706058;0.362687484
0.693818269;0.747764566;0.583461989
0.584198202;0.569525813;0.535799433
0.111226669;0.098892429;0.099707201
0.213866408;0.227960126;0.208687045
0.297477344;0.353737176;0.216331773
0.154202072;0.124501623;0.109182298
0.192793906;0.105566352;0.111722932
0.184496104;0.115021518;0.112592996
0.350966063;0.478390403;0.332259057
0.525052494;0.646304841;0.455276902
0.677956115;0.629609768;0.544096008
0.166111901;0.321285016;0.179874912
0.596389829;0.589018691;0.557450589
0.159646934;0.20978777;0.105604091
0.595005356;0.570788494;0.535773932
0.142489847;0.209051396;0.140307974
0.175293599;0.194901059;0.152151959
0.210283769;0.130753698;0.122612734
0.596223807;0.44893876;0.368518609
0.235009568;0.250908877;0.229105616
0.273381983;0.20096314;0.187922932
0.598663544;0.713665528;0.451484823
0.581444562;0.528612437;0.464098827
0.415325131;0.385846287;0.362851008
0.538817077;0.624589784;0.41428863
0.285133555;0.211633964;0.196396943
0.223204704;0.241842791;0.194916854
0.739449367;0.729656963;0.651958668
0.314702326;0.45628522;0.278783356
0.488549254;0.534187911;0.442119301
0.434519442;0.410697534;0.389122332
0.15029251;0.192592953;0.136209552
0.18644858;0.159340007;0.130340651
0.69807137;0.73347575;0.562286071
0.23026504;0.335816765;0.291427615
0.121712296;0.281204539;0.154660553
0.269181374;0.337632847;0.212098188
0.482574819;0.508541638;0.438989507
0.601836746;0.490768293;0.408548058
0.405246571;0.359887891;0.335624067
0.203110033;0.146043143;0.147829634
0.832450673;0.818904737;0.658528749
0.089367391;0.196261949;0.109810443
0.181754905;0.113470531;0.11941654
0.313452478;0.259412763;0.244289112
0.212802583;0.352760791;0.193619262
0.19544897;0.120627789;0.120123745
0.259114728;0.21026351;0.197787056
0.493095283;0.395827872;0.322344025
0.264307752;0.199937546;0.1906913
0.49851278;0.379035744;0.31486712
0.618261616;0.571560426;0.508678238
0.172913134;0.364940282;0.201613539
0.633760304;0.780801444;0.472719527
0.111069883;0.122263484;0.100391383
0.458193255;0.402888671;0.353001617
0.150409118;0.274042642;0.145526068
0.367407612;0.516242076;0.30656569
0.319841723;0.343921937;0.292787222
0.70710926;0.625205014;0.430412792
0.274130869;0.168555844;0.164968533
0.354597124;0.400067318;0.282255034
0.319679052;0.296757809;0.294138356
0.502405043;0.34190147;0.295105624
0.455631631;0.553955006;0.38185694
0.745951275;0.741773734;0.721600176
0.240864651;0.229577341;0.21574895
0.416198393;0.480316549;0.348292985
0.426349839;0.54975965;0.340525797
0.131286519;0.308274192;0.161825207
0.107125156;0.211888931;0.122595088
0.129885194;0.046917817;0.068450676
0.526824606;0.434997993;0.365732019
0.482255787;0.582289507;0.373107758
0.32825336;0.258800048;0.234679571
0.204212264;0.332679022;0.245645474
0.401373282;0.577287584;0.321029272
0.376202235;0.432244647;0.311837485
0.301932353;0.221783526;0.201877743
0.294021486;0.237224027;0.111128476
0.341765945;0.227090706;0.217463995
0.546016446;0.430354867;0.352653585
0.274549504;0.387221187;0.239292544
0.304731699;0.335351096;0.27013382
0.676795371;0.615618153;0.510844881
0.18427639;0.109269031;0.095219616
0.155409571;0.072009547;0.090166784
0.362775952;0.417027966;0.303575359
0.572431151;0.436011747;0.309250308
0.512481259;0.644643072;0.384353884
0.444797966;0.352001516;0.303519064
0.506205205;0.366194205;0.310087835
0.356754195;0.351332458;0.342566206
0.28754199;0.413697605;0.246253861
0.22301859;0.137772222;0.139043131
0.203903543;0.309991697;0.192281909
0.473982428;0.404283431;0.344592062
0.270752821;0.264293962;0.251423331
0.417068073;0.397610664;0.381361094
0.649668675;0.570770561;0.471094138
0.302855136;0.116715562;0.158848109
0.501990055;0.62961876;0.422495378
0.20193127;0.365371145;0.203042
0.119873529;0.218478019;0.116322589
0.212828789;0.307991422;0.191805083
0.276675932;0.200981431;0.184087793
0.697561908;0.550756432;0.409449156
0.31883428;0.177052586;0.192899611
0.303523465;0.318501859;0.33266032
0.604510121;0.67774431;0.449494643
0.213682765;0.158798178;0.141015593
0.547330494;0.585110641;0.464269517
0.581934175;0.530106576;0.459835592
0.149655714;0.185136878;0.139588158
0.78145753;0.642785353;0.423218474
0.605466859;0.644742254;0.506665688
0.333694048;0.481106786;0.303479094
0.206182065;0.127563522;0.129037759
0.2073862;0.158964748;0.135450096
0.21628382;0.139468557;0.145530302
0.597053463;0.336257677;0.31566504
0.812517336;0.747040732;0.562684435
0.640847508;0.504120762;0.396798075
0.06157987;0.155257314;0.084775956
0.445768845;0.292344865;0.266261474
0.37001523;0.390505987;0.413202752
0.604653482;0.577371707;0.552648031
0.624397888;0.586657932;0.557605377
0.52916089;0.400889105;0.329597076
0.287850488;0.309565792;0.274941477
0.244404478;0.247513087;0.245474684
0.485009667;0.619100174;0.352406675
0.422364563;0.38598128;0.348496221
0.71274814;0.532777761;0.399735481
0.381356188;0.525766888;0.354158201
0.669031482;0.645004894;0.593932496
0.512101474;0.516202563;0.465906676
0.678015198;0.58953352;0.459130527
0.287593349;0.312857742;0.259257225
0.412293466;0.447983163;0.355181601
0.679978946;0.760584416;0.474538301
0.776268924;0.715964034;0.496601153
0.112765584;0.083121179;0.080499158
0.163840816;0.061707551;0.086205601
0.299610723;0.289524564;0.279885319
0.144954198;0.122287405;0.119649434
0.288336519;0.423680401;0.253156203
0.136608617;0.082007723;0.078986847
0.4433681;0.320572963;0.275924273
0.330158517;0.492606058;0.275308742
0.312548106;0.467926427;0.270997286
0.703036566;0.751135525;0.579023489
0.45789682;0.531651282;0.382111695
0.251163296;0.330845986;0.224823364
0.205481618;0.29204683;0.191411956
0.672382102;0.764296415;0.516776148
0.448635663;0.531792759;0.37681418
0.718223931;0.809731303;0.494417057
0.135997038;0.225978909;0.135859756
0.417005415;0.503156659;0.362675342
0.442419549;0.462952379;0.354073961
0.499103841;0.491437319;0.479921085
0.486878684;0.420920294;0.382149816
0.565005304;0.663978787;0.461323539
0.425702396;0.310530099;0.267117961
0.216705165;0.311311537;0.298157581
0.43588894;0.369149252;0.316377917
0.276395316;0.26566678;0.265418611
0.351411479;0.452323098;0.346814356
0.3779495;0.226492485;0.222848961
0.267741904;0.297535422;0.27044893
0.864837238;0.809950813;0.549540067
0.191890436;0.089946801;0.100883945
0.438300058;0.54165677;0.436982838
0.284607693;0.231213266;0.222061947
0.677943996;0.708487701;0.509167995
0.156344641;0.141197333;0.138983335
0.497629654;0.3099203;0.282879005
0.149875902;0.125506677;0.120763658
0.808461408;0.793501469;0.762459621
0.178211272;0.139474144;0.122052053
0.654362104;0.62085722;0.561346665
0.296467387;0.143139523;0.166397539
0.337585763;0.418957458;0.292995355
0.441548431;0.35394744;0.303838831
0.405232169;0.413049752;0.35396544
0.196181575;0.28042565;0.183064575
0.573565659;0.609208446;0.569672963
0.264382849;0.106739957;0.13686036
0.446342097;0.642514425;0.348713585
0.152859041;0.209767194;0.109806196
0.206952621;0.107908018;0.121140846
0.485256641;0.506553684;0.444838234
0.543092389;0.590468953;0.454510928
0.566087798;0.427414209;0.363313781
0.162749774;0.098775251;0.105756281
0.633543591;0.485893931;0.38081534
0.2507299;0.141135851;0.148526636
0.170369811;0.185249523;0.152046649
0.585117849;0.521388242;0.409948305
0.222337017;0.246788489;0.189339193
0.2294663;0.163309687;0.157800996
0.249339651;0.216252402;0.201177736
0.268740512;0.276806671;0.251333178
0.343203874;0.450383467;0.287058813
0.164724123;0.148594023;0.130183008
0.78469394;0.754858263;0.572921662
0.363614773;0.388297617;0.36776518
0.78898714;0.656106082;0.450003218
0.809616737;0.667844916;0.455407211
0.281612407;0.342689669;0.206722935
0.224755424;0.251974174;0.309613434
0.490975809;0.524852551;0.434289865
0.557113886;0.553708848;0.545639682
0.3441834;0.257188189;0.237121625
0.384208059;0.309085507;0.279434708
0.211911108;0.12386473;0.112302702
0.814910799;0.760592939;0.577029987
0.216458173;0.269218658;0.184773519
0.268845902;0.424892153;0.242183195
0.381227236;0.539948269;0.325355771
0.630459995;0.670465637;0.528180127
0.281350839;0.316850943;0.244287747
0.232961452;0.129956433;0.134191645
0.720310778;0.682738573;0.626207346
0.24340273;0.210315555;0.191552207
0.383276473;0.334730776;0.301572389
0.270737927;0.284423114;0.238528798
0.356233731;0.424315639;0.309067249
0.167908752;0.098802862;0.102050972
0.273119652;0.389600409;0.244643816
0.253177668;0.403700642;0.366925983
0.507915545;0.549487102;0.459786606
